program_id,athlete_id,athlete_first_name,athlete_last_name,country,start_number,swim,t1,bike,t2,run,position,total_time,event,host_country
501764,7503,Crisanto,Grajales Valencia,MEX,40,0 days 00:18:23,0 days 00:00:41,0 days 00:57:52,0 days 00:00:34,0 days 00:31:06,31.0,0 days 01:48:36,tokyo_2020,JPN
501764,7747,Dmitry,Polyanskiy,ROC,8,0 days 00:17:40,0 days 00:00:38,0 days 00:56:49,0 days 00:00:31,0 days 00:33:08,32.0,0 days 01:48:46,tokyo_2020,JPN
501764,95497,Oscar,Coggins,HKG,56,0 days 00:17:54,0 days 00:00:41,0 days 00:56:29,0 days 00:00:28,0 days 00:33:23,33.0,0 days 01:48:55,tokyo_2020,JPN
501764,15838,Lukas,Hollaus,AUT,28,0 days 00:18:38,0 days 00:00:40,0 days 00:57:38,0 days 00:00:29,0 days 00:31:34,34.0,0 days 01:48:59,tokyo_2020,JPN
501764,74989,Ran,Sagiv,ISR,37,0 days 00:18:24,0 days 00:00:42,0 days 00:57:50,0 days 00:00:33,0 days 00:31:35,35.0,0 days 01:49:04,tokyo_2020,JPN
501764,23656,Felix,Duchampt,ROU,23,0 days 00:18:39,0 days 00:00:38,0 days 00:57:42,0 days 00:00:29,0 days 00:31:38,36.0,0 days 01:49:06,tokyo_2020,JPN
501764,71738,Gianluca,Pozzatti,ITA,35,0 days 00:18:00,0 days 00:00:43,0 days 00:56:24,0 days 00:00:36,0 days 00:33:31,37.0,0 days 01:49:14,tokyo_2020,JPN
501764,67535,Jonas,Schomburg,GER,4,0 days 00:17:42,0 days 00:00:38,0 days 00:58:38,0 days 00:00:34,0 days 00:32:02,38.0,0 days 01:49:34,tokyo_2020,JPN
501764,46791,Delian,Stateff,ITA,36,0 days 00:17:54,0 days 00:00:42,0 days 00:56:31,0 days 00:00:29,0 days 00:34:24,39.0,0 days 01:50:00,tokyo_2020,JPN
501764,41060,Justus,Nieschlag,GER,3,0 days 00:18:09,0 days 00:00:42,0 days 00:56:14,0 days 00:00:33,0 days 00:34:32,40.0,0 days 01:50:10,tokyo_2020,JPN
501764,11162,Rostislav,Pevtsov,AZE,33,0 days 00:18:27,0 days 00:00:39,0 days 00:57:50,0 days 00:00:33,0 days 00:33:17,41.0,0 days 01:50:46,tokyo_2020,JPN
501764,123392,Morgan,Pearson,USA,53,0 days 00:18:02,0 days 00:00:38,0 days 00:58:17,0 days 00:00:36,0 days 00:34:32,42.0,0 days 01:52:05,tokyo_2020,JPN
501764,18417,Stefan,Zachäus,LUX,14,0 days 00:17:56,0 days 00:00:39,0 days 00:56:29,0 days 00:00:32,0 days 00:36:45,43.0,0 days 01:52:21,tokyo_2020,JPN
501764,15981,Mehdi,Essadiq,MAR,32,0 days 00:17:58,0 days 00:00:48,0 days 00:58:13,0 days 00:00:40,0 days 00:35:46,44.0,0 days 01:53:25,tokyo_2020,JPN
501764,6186,Irving,Perez,MEX,41,0 days 00:18:06,0 days 00:00:38,0 days 01:01:14,0 days 00:00:30,0 days 00:33:34,45.0,0 days 01:54:02,tokyo_2020,JPN
501764,50520,Mohamad,Maso,SYR,42,0 days 00:18:07,0 days 00:00:42,0 days 00:58:10,0 days 00:00:40,0 days 00:36:33,46.0,0 days 01:54:12,tokyo_2020,JPN
501764,40710,Russell,White,IRL,17,0 days 00:18:35,0 days 00:00:44,0 days 00:57:40,0 days 00:00:36,0 days 00:37:05,47.0,0 days 01:54:40,tokyo_2020,JPN
501764,22327,Matthew,Sharpe,CAN,16,0 days 00:17:56,0 days 00:00:39,0 days 00:56:31,0 days 00:00:36,0 days 00:41:50,48.0,0 days 01:57:32,tokyo_2020,JPN
655047,96742,Alex,Yee,GBR,56,0 days 00:20:37,0 days 00:00:50,0 days 00:51:57,0 days 00:00:22,0 days 00:29:47,1.0,0 days 01:43:33,paris_2024,FRA
655047,104034,Hayden,Wilde,NZL,21,0 days 00:21:13,0 days 00:00:50,0 days 00:51:20,0 days 00:00:27,0 days 00:29:49,2.0,0 days 01:43:39,paris_2024,FRA
655047,63162,Léo,Bergere,FRA,27,0 days 00:20:37,0 days 00:00:51,0 days 00:51:55,0 days 00:00:25,0 days 00:29:55,3.0,0 days 01:43:43,paris_2024,FRA
655047,30249,Pierre,Le Corre,FRA,29,0 days 00:20:20,0 days 00:00:51,0 days 00:52:14,0 days 00:00:25,0 days 00:30:01,4.0,0 days 01:43:51,paris_2024,FRA
655047,86042,Vasco,Vilaca,POR,48,0 days 00:21:03,0 days 00:00:52,0 days 00:51:30,0 days 00:00:27,0 days 00:30:04,5.0,0 days 01:43:56,paris_2024,FRA
655047,98121,Ricardo,Batista,POR,47,0 days 00:21:10,0 days 00:00:46,0 days 00:51:29,0 days 00:00:27,0 days 00:30:06,6.0,0 days 01:43:58,paris_2024,FRA
655047,80795,Matthew,Hauser,AUS,45,0 days 00:20:14,0 days 00:00:49,0 days 00:52:26,0 days 00:00:24,0 days 00:30:24,7.0,0 days 01:44:17,paris_2024,FRA
655047,74419,Alberto,Gonzalez Garcia,ESP,15,0 days 00:20:23,0 days 00:00:46,0 days 00:52:15,0 days 00:00:22,0 days 00:30:36,8.0,0 days 01:44:22,paris_2024,FRA
655047,49411,Tyler,Mislawchuk,CAN,49,0 days 00:20:49,0 days 00:00:51,0 days 00:51:45,0 days 00:00:25,0 days 00:30:35,9.0,0 days 01:44:25,paris_2024,FRA
655047,105480,Miguel,Hidalgo,BRA,25,0 days 00:20:57,0 days 00:00:53,0 days 00:51:36,0 days 00:00:25,0 days 00:30:36,10.0,0 days 01:44:27,paris_2024,FRA
655047,94446,Csongor,Lehmann,HUN,53,0 days 00:21:19,0 days 00:00:48,0 days 00:51:16,0 days 00:00:21,0 days 00:30:43,11.0,0 days 01:44:27,paris_2024,FRA
655047,41322,Kristian,Blummenfelt,NOR,43,0 days 00:21:00,0 days 00:00:53,0 days 00:51:29,0 days 00:00:26,0 days 00:30:39,12.0,0 days 01:44:27,paris_2024,FRA
655047,79706,Charles,Paquet,CAN,50,0 days 00:21:16,0 days 00:00:53,0 days 00:51:16,0 days 00:00:26,0 days 00:30:46,13.0,0 days 01:44:37,paris_2024,FRA
655047,71738,Gianluca,Pozzatti,ITA,3,0 days 00:20:31,0 days 00:00:51,0 days 00:52:01,0 days 00:00:27,0 days 00:30:51,14.0,0 days 01:44:41,paris_2024,FRA
655047,39264,Kenji,Nener,JPN,18,0 days 00:20:36,0 days 00:00:50,0 days 00:51:58,0 days 00:00:25,0 days 00:31:13,15.0,0 days 01:45:02,paris_2024,FRA
655047,50700,Bence,Bicsák,HUN,52,0 days 00:20:55,0 days 00:00:54,0 days 00:51:35,0 days 00:00:29,0 days 00:31:21,16.0,0 days 01:45:14,paris_2024,FRA
655047,96040,Vetle Bergsvik,Thorn,NOR,44,0 days 00:20:30,0 days 00:00:50,0 days 00:52:02,0 days 00:00:25,0 days 00:31:34,17.0,0 days 01:45:21,paris_2024,FRA
655047,106885,Tim,Hellwig,GER,36,0 days 00:20:34,0 days 00:00:47,0 days 00:52:03,0 days 00:00:26,0 days 00:31:39,18.0,0 days 01:45:29,paris_2024,FRA
655047,103632,Dylan,McCullough,NZL,20,0 days 00:20:36,0 days 00:00:51,0 days 00:51:58,0 days 00:00:26,0 days 00:31:44,19.0,0 days 01:45:35,paris_2024,FRA
655047,30433,Henri,Schoeman,RSA,33,0 days 00:20:11,0 days 00:00:51,0 days 00:52:24,0 days 00:00:25,0 days 00:32:02,20.0,0 days 01:45:53,paris_2024,FRA
655047,70410,Lasse,Lührs,GER,37,0 days 00:21:00,0 days 00:00:52,0 days 00:51:34,0 days 00:00:27,0 days 00:32:03,21.0,0 days 01:45:56,paris_2024,FRA
655047,40311,Marten,Van Riel,BEL,12,0 days 00:20:34,0 days 00:00:56,0 days 00:51:53,0 days 00:00:26,0 days 00:32:22,22.0,0 days 01:46:11,paris_2024,FRA
655047,21622,Alois,Knabl,AUT,42,0 days 00:20:33,0 days 00:00:54,0 days 00:51:57,0 days 00:00:26,0 days 00:32:33,23.0,0 days 01:46:23,paris_2024,FRA
655047,67535,Jonas,Schomburg,GER,38,0 days 00:20:32,0 days 00:00:51,0 days 00:52:00,0 days 00:00:22,0 days 00:32:41,24.0,0 days 01:46:26,paris_2024,FRA
655047,103943,Jamie,Riddle,RSA,32,0 days 00:20:29,0 days 00:00:55,0 days 00:52:02,0 days 00:00:33,0 days 00:33:16,25.0,0 days 01:47:15,paris_2024,FRA
655047,135049,Mitch,Kolkman,NED,6,0 days 00:20:39,0 days 00:00:46,0 days 00:51:58,0 days 00:00:27,0 days 00:33:31,26.0,0 days 01:47:21,paris_2024,FRA
655047,49390,Dorian,Coninx,FRA,28,0 days 00:20:18,0 days 00:00:50,0 days 00:52:17,0 days 00:00:23,0 days 00:33:49,27.0,0 days 01:47:37,paris_2024,FRA
655047,56027,Diego,Moya,CHI,34,0 days 00:21:05,0 days 00:00:51,0 days 00:51:31,0 days 00:00:26,0 days 00:33:54,28.0,0 days 01:47:47,paris_2024,FRA
655047,76425,Seth,Rider,USA,31,0 days 00:20:30,0 days 00:00:53,0 days 00:52:00,0 days 00:00:27,0 days 00:34:03,29.0,0 days 01:47:53,paris_2024,FRA
655047,107730,Alessio,Crociani,ITA,2,0 days 00:20:10,0 days 00:00:49,0 days 00:52:32,0 days 00:00:24,0 days 00:34:24,30.0,0 days 01:48:19,paris_2024,FRA
655047,123392,Morgan,Pearson,USA,30,0 days 00:21:30,0 days 00:00:47,0 days 00:54:35,0 days 00:00:30,0 days 00:31:04,31.0,0 days 01:48:26,paris_2024,FRA
655047,63428,Antonio,Serrat Seoane,ESP,17,0 days 00:22:03,0 days 00:00:52,0 days 00:53:57,0 days 00:00:24,0 days 00:31:26,32.0,0 days 01:48:42,paris_2024,FRA
655047,94563,Tjebbe,Kaindl,AUT,41,0 days 00:21:21,0 days 00:00:47,0 days 00:51:18,0 days 00:00:27,0 days 00:35:08,33.0,0 days 01:49:01,paris_2024,FRA
655047,29226,Matthew,Wright,BAR,4,0 days 00:22:13,0 days 00:00:49,0 days 00:53:50,0 days 00:00:24,0 days 00:32:02,34.0,0 days 01:49:18,paris_2024,FRA
655047,58566,Emil,Holm,DEN,40,0 days 00:22:26,0 days 00:00:49,0 days 00:53:37,0 days 00:00:25,0 days 00:32:04,35.0,0 days 01:49:21,paris_2024,FRA
655047,63429,Roberto,Sanchez Mantecon,ESP,16,0 days 00:23:02,0 days 00:00:51,0 days 00:54:28,0 days 00:00:23,0 days 00:30:45,36.0,0 days 01:49:29,paris_2024,FRA
655047,41870,Shachar,Sagiv,ISR,5,0 days 00:21:31,0 days 00:00:48,0 days 00:54:33,0 days 00:00:27,0 days 00:32:13,37.0,0 days 01:49:32,paris_2024,FRA
655047,7167,Gaspar,Riveros,CHI,35,0 days 00:22:14,0 days 00:00:50,0 days 00:53:47,0 days 00:00:28,0 days 00:32:29,38.0,0 days 01:49:48,paris_2024,FRA
655047,7503,Crisanto,Grajales Valencia,MEX,8,0 days 00:21:24,0 days 00:00:53,0 days 00:54:34,0 days 00:00:26,0 days 00:32:45,39.0,0 days 01:50:02,paris_2024,FRA
655047,70032,Max,Studer,SUI,23,0 days 00:22:24,0 days 00:00:52,0 days 00:53:36,0 days 00:00:24,0 days 00:32:51,40.0,0 days 01:50:07,paris_2024,FRA
655047,63982,Makoto,Odakura,JPN,19,0 days 00:21:36,0 days 00:00:52,0 days 00:54:24,0 days 00:00:28,0 days 00:32:55,41.0,0 days 01:50:15,paris_2024,FRA
655047,39974,Jelle,Geens,BEL,11,0 days 00:23:13,0 days 00:00:53,0 days 00:54:16,0 days 00:00:26,0 days 00:31:47,42.0,0 days 01:50:35,paris_2024,FRA
655047,11162,Rostislav,Pevtsov,AZE,1,0 days 00:21:33,0 days 00:00:49,0 days 00:56:01,0 days 00:00:31,0 days 00:31:42,43.0,0 days 01:50:36,paris_2024,FRA
655047,16392,Richard,Murray,NED,7,0 days 00:22:43,0 days 00:00:50,0 days 00:54:48,0 days 00:00:23,0 days 00:32:11,44.0,0 days 01:50:55,paris_2024,FRA
655047,69143,Manoel,Messias,BRA,26,0 days 00:23:08,0 days 00:00:53,0 days 00:54:21,0 days 00:00:31,0 days 00:32:07,45.0,0 days 01:51:00,paris_2024,FRA
655047,55495,Luke,Willian,AUS,46,0 days 00:22:09,0 days 00:00:54,0 days 00:53:40,0 days 00:00:25,0 days 00:34:05,46.0,0 days 01:51:13,paris_2024,FRA
655047,103530,Aram Michell,Peñaflor Moysen,MEX,9,0 days 00:23:07,0 days 00:00:49,0 days 00:54:27,0 days 00:00:27,0 days 00:32:56,47.0,0 days 01:51:46,paris_2024,FRA
655047,79730,Tyler,Smith,BER,14,0 days 00:21:39,0 days 00:00:55,0 days 00:54:16,0 days 00:00:27,0 days 00:34:42,48.0,0 days 01:51:59,paris_2024,FRA
655047,56550,Adrien,Briffod,SUI,22,0 days 00:21:30,0 days 00:00:51,0 days 00:54:30,0 days 00:00:24,0 days 00:35:06,49.0,0 days 01:52:21,paris_2024,FRA
655047,23656,Felix,Duchampt,ROU,54,0 days 00:23:05,0 days 00:00:50,0 days 00:56:35,0 days 00:00:30,0 days 00:35:00,50.0,0 days 01:56:00,paris_2024,FRA
